"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","symbol","entrez","name"
"ENSG00000279483",39.6898486662163,-0.479620113341657,0.312535783729406,-1.53460863782853,0.124879989618894,0.193064228155172,"Not significant",NA,NA,NA
"ENSG00000173011",497.199784645537,0.133615820075492,0.0870813304155367,1.53437963611604,0.124936284409618,0.193131000590407,"Not significant","TADA2B","93624","transcriptional adaptor 2B"
"ENSG00000166188",241.630315268728,0.183000347059402,0.119286193561379,1.53412848206309,0.124998047589964,0.193206211366637,"Not significant","ZNF319","57567","zinc finger protein 319"
"ENSG00000172123",322.191863805333,-0.164335484999957,0.107123622842753,-1.53407325703673,0.125011631583248,0.193206944869327,"Not significant","SLFN12","55106","schlafen family member 12"
"ENSG00000136830",11602.2062316179,-0.0592851908167382,0.0386971198372193,-1.53203109342823,0.125514762049747,0.193964198709151,"Not significant","NIBAN2","64855","niban apoptosis regulator 2"
"ENSG00000116473",1163.23427109511,0.0954779796276549,0.06233805355093,1.53161631120949,0.125617145014392,0.194102063663463,"Not significant","RAP1A","5906","RAP1A, member of RAS oncogene family"
"ENSG00000137509",1256.98860978178,-0.0949915317132099,0.062033728495913,-1.53128844608249,0.125698119797373,0.19420682352172,"Not significant","PRCP","5547","prolylcarboxypeptidase"
"ENSG00000171928",684.593836724892,-0.114428952422988,0.0747358796945503,-1.53111133354776,0.125741879239861,0.194245742970928,"Not significant","TVP23B","51030","trans-golgi network vesicle protein 23 homolog B"
"ENSG00000127452",368.159426609538,0.150463612532073,0.0982728737272954,1.53107980692216,0.125749669811754,0.194245742970928,"Not significant","FBXL12","54850","F-box and leucine rich repeat protein 12"
"ENSG00000163132",87.3318384150908,0.298325631100541,0.194941220293057,1.53033632728915,0.125933500738181,0.19450932025564,"Not significant","MSX1","4487","msh homeobox 1"
"ENSG00000115194",2.47358129344934,1.89720001505913,1.24002225576713,1.52997255189218,0.126023523179401,0.194607573828376,"Not significant","SLC30A3","7781","solute carrier family 30 member 3"
"ENSG00000038002",192.110866164373,-0.212885792964542,0.139141328962822,-1.52999683524242,0.126017512288305,0.194607573828376,"Not significant","AGA","175","aspartylglucosaminidase"
"ENSG00000272325",393.143546159459,0.157228810218576,0.102814890381182,1.52924162672991,0.126204554639825,0.19486670783465,"Not significant","NUDT3","11165","nudix hydrolase 3"
"ENSG00000126070",341.473825420662,0.154130412572132,0.100825963939103,1.52867779836178,0.126344338819181,0.195062106171914,"Not significant","AGO3","192669","argonaute RISC catalytic component 3"
"ENSG00000079277",300.154375359843,0.165391056033065,0.108299906244671,1.5271578874631,0.126721755299982,0.195624303929101,"Not significant","MKNK1","8569","MAPK interacting serine/threonine kinase 1"
"ENSG00000204410",7.7832093888552,-0.974565352692386,0.638616441122347,-1.52605741089224,0.126995567335284,0.196026463278949,"Not significant","MSH5","4439","mutS homolog 5"
"ENSG00000197782",176.767134613662,0.217511380859553,0.14256272624146,1.5257240556073,0.127078601008886,0.196134089608227,"Not significant","ZNF780A","284323","zinc finger protein 780A"
"ENSG00000179583",10.515051363561,0.888074396418079,0.582551270760738,1.524457058103,0.127394576086852,0.196601179305552,"Not significant","CIITA","4261","class II major histocompatibility complex transactivator"
"ENSG00000146005",1.37395564547861,-2.78210450282534,1.82508207249488,-1.52437227056985,0.127415742954887,0.196613257215906,"Not significant","PSD2","84249","pleckstrin and Sec7 domain containing 2"
"ENSG00000196116",187.204679390241,-0.211739020349475,0.138934812979906,-1.52401702502093,0.127504458331501,0.196729554741381,"Not significant","TDRD7","23424","tudor domain containing 7"
"ENSG00000123178",338.233142511187,-0.158549340320882,0.104070216190728,-1.52348429862307,0.127637586001264,0.196914345492163,"Not significant","SPRYD7","57213","SPRY domain containing 7"
"ENSG00000198712",65993.949954805,0.0678723475607273,0.044554091930274,1.5233695631581,0.1276662723976,0.196937986455499,"Not significant","MT-CO2","4513","cytochrome c oxidase subunit II"
"ENSG00000176681",14.6193918591324,-0.72652505258447,0.476949163665689,-1.52327566108013,0.127689753719048,0.196953593962463,"Not significant","LRRC37A","9884","leucine rich repeat containing 37A"
"ENSG00000120688",408.447404980615,0.141177637697234,0.0926865538407867,1.52317279958151,0.127715479304249,0.196972659479491,"Not significant","WBP4","11193","WW domain binding protein 4"
"ENSG00000053702",16.6446312838781,-0.67753096090387,0.44538874640295,-1.52121257300672,0.128206501295773,0.19770926191243,"Not significant","NRIP2","83714","nuclear receptor interacting protein 2"
"ENSG00000137177",1765.17620000141,0.0837411719486145,0.0550583704257798,1.52095260540811,0.128271731298785,0.197768466982058,"Not significant","KIF13A","63971","kinesin family member 13A"
"ENSG00000166839",41.3047029292994,0.421447046928797,0.277085500896197,1.52100000023704,0.128259837260154,0.197768466982058,"Not significant","ANKDD1A","348094","ankyrin repeat and death domain containing 1A"
"ENSG00000175054",557.06964625775,-0.124539140899767,0.0819229247624143,-1.52019890965739,0.128460991375069,0.198039549255834,"Not significant","ATR","545","ATR serine/threonine kinase"
"ENSG00000112182",40.6408443789372,0.435123265049933,0.286272839570799,1.51995999935691,0.128521029276071,0.198111382645197,"Not significant","BACH2","60468","BTB domain and CNC homolog 2"
"ENSG00000164167",105.841179032695,-0.263309886512618,0.173260266095561,-1.5197361313493,0.128577306854587,0.198177405189595,"Not significant","LSM6","11157","LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000173480",134.257886196495,0.240592887303875,0.158341197331109,1.51945855759047,0.128647111970597,0.198264261865801,"Not significant","ZNF417","147687","zinc finger protein 417"
"ENSG00000137101",2.54399382494181,1.89828394355241,1.24953760339054,1.51918912916389,0.128714896836775,0.198347987199957,"Not significant","CD72","971","CD72 molecule"
"ENSG00000136937",1154.43281846901,-0.0922398298544779,0.0607305849891883,-1.51883651163411,0.128803652981681,0.198464008117513,"Not significant","NCBP1","4686","nuclear cap binding protein subunit 1"
"ENSG00000100288",3.11494388381618,-1.6040349991631,1.0561768456202,-1.51871820123191,0.12883344313808,0.19848915795202,"Not significant","CHKB","1120","choline kinase beta"
"ENSG00000140470",2.03777634383954,2.20185072009044,1.45102193750905,1.51744826399409,0.129153546241999,0.19896153073216,"Not significant","ADAMTS17","170691","ADAM metallopeptidase with thrombospondin type 1 motif 17"
"ENSG00000106245",538.684785939283,-0.123081237525164,0.0811192086273035,-1.51728844016036,0.12919387551007,0.199002857155875,"Not significant","BUD31","8896","BUD31 homolog"
"ENSG00000117477",2.79994493242088,-1.78247878157696,1.17610780309346,-1.51557431800775,0.129627025084964,0.199633880345795,"Not significant","CCDC181","57821","coiled-coil domain containing 181"
"ENSG00000279081",0.799389658273372,-3.2455724373595,2.1415003638812,-1.51556006811846,0.129630630676432,0.199633880345795,"Not significant","EIF3FP2","83880","eukaryotic translation initiation factor 3 subunit F pseudogene 2"
"ENSG00000141956",154.644859821546,0.218172651548623,0.143967448187853,1.51543042746681,0.129663436699549,0.199663538823315,"Not significant","PRDM15","63977","PR/SET domain 15"
"ENSG00000157150",5.50571647299258,-1.1684823385306,0.771511112441873,-1.51453727585633,0.129889627071407,0.199990944815963,"Not significant","TIMP4","7079","TIMP metallopeptidase inhibitor 4"
"ENSG00000186198",0.859659372284265,3.16856433473836,2.09249260503095,1.51425354006998,0.129961547144125,0.20008077737492,"Not significant","SLC51B","123264","SLC51 subunit beta"
"ENSG00000177614",11.4019283362979,0.815051432290664,0.538274033151646,1.51419422467485,0.129976586049742,0.200083029580228,"Not significant","PGBD5","79605","piggyBac transposable element derived 5"
"ENSG00000066027",462.716222521581,-0.135362349339168,0.0894101331363887,-1.51394863860321,0.130038866649918,0.200157996520783,"Not significant","PPP2R5A","5525","protein phosphatase 2 regulatory subunit B'alpha"
"ENSG00000236287",465.800222079012,-0.137239856628901,0.0906752724321163,-1.51353123015589,0.130144774523035,0.200300092619098,"Not significant","ZBED5","58486","zinc finger BED-type containing 5"
"ENSG00000078967",134.496989555694,0.236289755224861,0.156189279034875,1.5128423454218,0.130319709703506,0.200548384839749,"Not significant","UBE2D4","51619","ubiquitin conjugating enzyme E2 D4"
"ENSG00000183718",96.4841803715296,0.27618188907848,0.182707592006157,1.51160598224716,0.130634128924431,0.201011254133249,"Not significant","TRIM52","84851","tripartite motif containing 52"
"ENSG00000064933",192.464254554564,-0.197513145641937,0.130674727652976,-1.51148695076266,0.130664430821549,0.201036891267145,"Not significant","PMS1","5378","PMS1 homolog 1, mismatch repair system component"
"ENSG00000130303",2.13150269525063,2.33538170828612,1.54708919412286,1.50953268703436,0.131162708588615,0.201782463379855,"Not significant","BST2","684","bone marrow stromal cell antigen 2"
"ENSG00000163945",126.258195571764,0.25039618946478,0.16590263540058,1.50929603294237,0.131223148057073,0.20185437387174,"Not significant","UVSSA","57654","UV stimulated scaffold protein A"
"ENSG00000163082",5.57145510255051,-1.17195046490919,0.776603882802974,-1.50907108612347,0.131280617602094,0.20192170133789,"Not significant","SGPP2","130367","sphingosine-1-phosphate phosphatase 2"
"ENSG00000129460",228.726346015133,-0.187904168220528,0.124532105665883,-1.50888132193533,0.131329113840843,0.201975214419946,"Not significant","NGDN","25983","neuroguidin"
"ENSG00000204311",8.47680042095312,0.987649400794856,0.654742248357566,1.50845527880994,0.131438044247927,0.202121650263559,"Not significant","PJVK","494513","pejvakin"
"ENSG00000151092",306.573697358421,-0.170174618944782,0.112849342281511,-1.50798060054501,0.13155949213042,0.202287302557969,"Not significant","NGLY1","55768","N-glycanase 1"
"ENSG00000126709",136.748093127525,0.644395883727208,0.427707179158202,1.50662863549657,0.131905873205827,0.202798743929426,"Not significant","IFI6","2537","interferon alpha inducible protein 6"
"ENSG00000148835",120.089188632695,0.249488483296333,0.165670546276412,1.50593143382334,0.13208477618001,0.203052616182433,"Not significant","TAF5","6877","TATA-box binding protein associated factor 5"
"ENSG00000270882",5.78186072411064,1.15039008922341,0.763975893924652,1.50579370157047,0.132120140705607,0.203085798260246,"Not significant","H4C14","8370","H4 clustered histone 14"
"ENSG00000261934",60.335389241909,0.34826379076639,0.231309347276898,1.50561918429301,0.13216496079446,0.203133506328997,"Not significant","PCDHGA9","56107","protocadherin gamma subfamily A, 9"
"ENSG00000154767",508.785998638197,0.128437004371286,0.0853640646760254,1.50457929643734,0.13243227238879,0.203508672868973,"Not significant","XPC","7508","XPC complex subunit, DNA damage recognition and repair factor"
"ENSG00000180053",3.91069434832561,1.49337749869764,0.992566147386324,1.50456219228318,0.132436672648006,0.203508672868973,"Not significant","NKX2-6","137814","NK2 homeobox 6"
"ENSG00000159239",14.8961064739098,0.702639886424437,0.467143573620062,1.50411977409735,0.132550529652829,0.203662396374416,"Not significant",NA,NA,NA
"ENSG00000152359",70.8445052532676,-0.317201200315523,0.210908941444351,-1.50397227421114,0.132588505821831,0.20369950993455,"Not significant","POC5","134359","POC5 centriolar protein"
"ENSG00000119661",254.509808655749,0.178759631929341,0.118903433085988,1.50340177141955,0.132735470077087,0.203904039816146,"Not significant","DNAL1","83544","dynein axonemal light chain 1"
"ENSG00000134014",393.679572422743,-0.141155494646597,0.0938950391060713,-1.50333282770282,0.132753238848493,0.203910081724761,"Not significant","ELP3","55140","elongator acetyltransferase complex subunit 3"
"ENSG00000107815",190.350338670169,-0.20043482425169,0.133336054053974,-1.50323050786065,0.132779612998822,0.203929338930455,"Not significant","TWNK","56652","twinkle mtDNA helicase"
"ENSG00000150051",5.9818534672976,-1.10433716430637,0.735667395231466,-1.50113648024174,0.133320265006548,0.204738362578567,"Not significant","MKX","283078","mohawk homeobox"
"ENSG00000069535",4.63991794451313,-1.30602035281876,0.870557251103339,-1.50021190583792,0.133559520191737,0.205084414314006,"Not significant","MAOB","4129","monoamine oxidase B"
"ENSG00000010361",92.8644925397168,0.298064773353202,0.198728028581895,1.4998627797003,0.133649951082553,0.205201893848803,"Not significant","FUZ","80199","fuzzy planar cell polarity protein"
"ENSG00000102796",17.9602562226193,-0.660595833217324,0.44050097633647,-1.49964669479583,0.133705945271723,0.20526648139736,"Not significant","DHRS12","79758","dehydrogenase/reductase 12"
"ENSG00000100532",144.016245466969,0.22914006596385,0.152825876080427,1.49935385185204,0.133781858773247,0.205361632600782,"Not significant","CGRRF1","10668","cell growth regulator with ring finger domain 1"
"ENSG00000139890",1.42876636987793,2.69470166170061,1.79784438915117,1.498851445632,0.133912174904907,0.205540265960062,"Not significant","REM2","161253","RRAD and GEM like GTPase 2"
"ENSG00000160396",8.3029256653765,0.947410783564239,0.632891951218298,1.49695502011126,0.134404962320134,0.206275157208595,"Not significant","HIPK4","147746","homeodomain interacting protein kinase 4"
"ENSG00000177302",440.097491183136,-0.133933173999479,0.0894898825462049,-1.49662922990571,0.134489760065351,0.206383807147349,"Not significant","TOP3A","7156","DNA topoisomerase III alpha"
"ENSG00000149054",68.5822816941631,-0.329115484416682,0.219935827275745,-1.49641597048239,0.134545290324259,0.206447526163344,"Not significant","ZNF215","7762","zinc finger protein 215"
"ENSG00000111261",106.510895555966,0.272507400046867,0.182118867970436,1.49631613178655,0.134571293243506,0.206464243590391,"Not significant","MANSC1","54682","MANSC domain containing 1"
"ENSG00000139278",4366.04683347224,-0.0692087864327781,0.0462574547793996,-1.49616503464863,0.134610653777324,0.206464243590391,"Not significant","GLIPR1","11010","GLI pathogenesis related 1"
"ENSG00000077235",2906.74970605133,0.0724715242301504,0.0484383834536953,1.49615901817676,0.134612221241693,0.206464243590391,"Not significant","GTF3C1","2975","general transcription factor IIIC subunit 1"
"ENSG00000152475",26.6726685036228,0.518199660383336,0.346329766618362,1.49626081940096,0.134585700988383,0.206464243590391,"Not significant","ZNF837","116412","zinc finger protein 837"
"ENSG00000147872",1142.66679100868,0.0982848915847222,0.0656972518851344,1.49602744048662,0.134646504551787,0.206495336533219,"Not significant","PLIN2","123","perilipin 2"
"ENSG00000118620",97.1867039358145,0.273106075427785,0.18262687786057,1.49543199022596,0.134801736872005,0.206711892416981,"Not significant","ZNF430","80264","zinc finger protein 430"
